  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 65(4)-221                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.425 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   0.000   0.1677   0.01163   0.00424  -0.0375   0.6552   0.6549  50.6275 249.5608
   0.000   0.1677   0.01163   0.00424  -0.0375   0.6552   0.6549  50.6275 249.5608
   0.000   0.1677   0.01163   0.00424  -0.0375   0.6552   0.6549  50.6275 249.5608
   0.000   0.1677   0.01163   0.00424  -0.0375   0.6552   0.6549  50.6275 249.5608
   0.000   0.1677   0.01163   0.00424  -0.0375   0.6552   0.6549  50.6275 249.5608
   1.000   0.2851   0.01172   0.00429  -0.0398   0.6465   0.6639  51.4499 250.3871
   1.000   0.2851   0.01172   0.00429  -0.0398   0.6465   0.6639  51.4500 250.3871
   1.000   0.2851   0.01172   0.00429  -0.0398   0.6465   0.6639  51.4500 250.3871
   1.000   0.2851   0.01172   0.00429  -0.0398   0.6465   0.6639  51.4500 250.3871
   1.000   0.2851   0.01172   0.00429  -0.0398   0.6465   0.6639  51.4500 250.3871
   2.000   0.4026   0.01188   0.00436  -0.0421   0.6383   0.6734  52.2432 251.2574
   2.000   0.4026   0.01188   0.00436  -0.0421   0.6383   0.6734  52.2431 251.2574
   2.000   0.4026   0.01188   0.00436  -0.0421   0.6383   0.6734  52.2431 251.2574
   2.000   0.4026   0.01188   0.00436  -0.0421   0.6383   0.6734  52.2431 251.2574
   2.000   0.4026   0.01188   0.00436  -0.0421   0.6383   0.6734  52.2431 251.2574
   3.000   0.5206   0.01210   0.00444  -0.0445   0.6300   0.6834  53.0364 252.1782
   3.000   0.5206   0.01210   0.00444  -0.0445   0.6300   0.6834  53.0364 252.1783
   3.000   0.5206   0.01210   0.00444  -0.0445   0.6300   0.6834  53.0364 252.1783
   3.000   0.5206   0.01210   0.00444  -0.0445   0.6300   0.6834  53.0364 252.1783
   3.000   0.5206   0.01210   0.00444  -0.0445   0.6300   0.6834  53.0364 252.1783
   4.000   0.6367   0.01231   0.00454  -0.0465   0.6196   0.6942  54.0420 253.1553
   4.000   0.6367   0.01231   0.00454  -0.0465   0.6196   0.6942  54.0417 253.1554
   4.000   0.6367   0.01231   0.00454  -0.0465   0.6196   0.6942  54.0417 253.1554
   4.000   0.6367   0.01231   0.00454  -0.0465   0.6196   0.6942  54.0417 253.1554
   4.000   0.6367   0.01231   0.00454  -0.0465   0.6196   0.6942  54.0417 253.1554
   5.000   0.7494   0.01220   0.00424  -0.0475   0.6014   0.7057  55.8072 254.1913
   5.000   0.7494   0.01220   0.00424  -0.0475   0.6014   0.7057  55.8072 254.1913
   5.000   0.7494   0.01220   0.00424  -0.0475   0.6014   0.7057  55.8072 254.1913
   5.000   0.7494   0.01220   0.00424  -0.0475   0.6014   0.7057  55.8072 254.1913
   5.000   0.7494   0.01220   0.00424  -0.0475   0.6014   0.7057  55.8072 254.1913
   6.000   0.8562   0.01179   0.00341  -0.0472   0.5706   0.7181  58.8391 255.3099
   6.000   0.8562   0.01179   0.00341  -0.0472   0.5706   0.7181  58.8391 255.3098
   6.000   0.8562   0.01179   0.00341  -0.0472   0.5706   0.7181  58.8391 255.3098
   6.000   0.8562   0.01179   0.00341  -0.0472   0.5706   0.7181  58.8391 255.3098
   6.000   0.8562   0.01179   0.00341  -0.0472   0.5706   0.7181  58.8391 255.3098
   7.000   0.9541   0.01177   0.00286  -0.0455   0.5282   0.7322  63.1204 256.5667
   7.000   0.9541   0.01177   0.00286  -0.0455   0.5282   0.7322  63.1212 256.5662
   7.000   0.9541   0.01177   0.00286  -0.0455   0.5282   0.7322  63.1212 256.5662
   7.000   0.9541   0.01177   0.00286  -0.0455   0.5282   0.7322  63.1212 256.5662
   7.000   0.9541   0.01177   0.00286  -0.0455   0.5282   0.7322  63.1212 256.5662
   8.000   1.0113   0.01304   0.00258  -0.0376   0.4139   0.7489  75.0060 258.0593
   8.000   1.0113   0.01304   0.00258  -0.0376   0.4139   0.7489  75.0059 258.0593
   8.000   1.0113   0.01304   0.00258  -0.0376   0.4139   0.7489  75.0059 258.0593
   8.000   1.0113   0.01304   0.00258  -0.0376   0.4139   0.7489  75.0059 258.0593
   8.000   1.0113   0.01304   0.00258  -0.0376   0.4139   0.7489  75.0059 258.0593
   9.000   0.9730   0.02008   0.00582  -0.0211   0.2277   0.7691  94.0087 259.8631
   9.000   0.9730   0.02008   0.00582  -0.0211   0.2277   0.7691  94.0089 259.8630
   9.000   0.9730   0.02008   0.00582  -0.0211   0.2277   0.7691  94.0089 259.8630
   9.000   0.9730   0.02008   0.00582  -0.0211   0.2277   0.7691  94.0089 259.8630
   9.000   0.9730   0.02008   0.00582  -0.0211   0.2277   0.7691  94.0089 259.8630
  10.000   0.9491   0.02887   0.01100  -0.0114   0.0772   0.7905 112.2741 261.7936
  10.000   0.9491   0.02887   0.01100  -0.0114   0.0772   0.7905 112.2746 261.7936
  10.000   0.9491   0.02887   0.01100  -0.0114   0.0772   0.7905 112.2746 261.7936
  10.000   0.9491   0.02887   0.01100  -0.0114   0.0772   0.7905 112.2746 261.7936
  10.000   0.9491   0.02887   0.01100  -0.0114   0.0772   0.7905 112.2746 261.7936
  11.000   0.9693   0.03558   0.01524  -0.0066   0.0438   0.8143 119.5695 263.9908
  11.000   0.9693   0.03558   0.01524  -0.0066   0.0438   0.8143 119.5694 263.9906
  11.000   0.9693   0.03558   0.01524  -0.0066   0.0438   0.8143 119.5694 263.9906
  11.000   0.9693   0.03558   0.01524  -0.0066   0.0438   0.8143 119.5694 263.9906
  11.000   0.9693   0.03558   0.01524  -0.0066   0.0438   0.8143 119.5694 263.9906
  12.000   1.0003   0.04195   0.01949  -0.0033   0.0373   0.8409 121.5271 266.5306
  12.000   1.0003   0.04195   0.01949  -0.0033   0.0373   0.8408 121.5268 266.5289
  12.000   1.0003   0.04195   0.01949  -0.0033   0.0373   0.8408 121.5268 266.5289
  12.000   1.0003   0.04195   0.01949  -0.0033   0.0373   0.8408 121.5268 266.5289
  12.000   1.0003   0.04195   0.01949  -0.0033   0.0373   0.8408 121.5268 266.5289
  13.000   1.0290   0.04880   0.02420  -0.0005   0.0338   0.8737 122.7075 269.8706
  13.000   1.0290   0.04880   0.02420  -0.0005   0.0338   0.8737 122.7077 269.8728
  13.000   1.0290   0.04880   0.02420  -0.0005   0.0338   0.8737 122.7077 269.8727
  13.000   1.0290   0.04880   0.02420  -0.0005   0.0338   0.8737 122.7077 269.8727
  13.000   1.0290   0.04880   0.02420  -0.0005   0.0338   0.8737 122.7077 269.8727
  14.000   1.0556   0.05544   0.02873   0.0029   0.0313   0.9218 123.6286 275.8401
  14.000   1.0556   0.05544   0.02873   0.0029   0.0313   0.9218 123.6286 275.8369
  14.000   1.0556   0.05544   0.02873   0.0029   0.0313   0.9218 123.6285 275.8368
  14.000   1.0556   0.05544   0.02873   0.0029   0.0313   0.9218 123.6285 275.8368
  14.000   1.0556   0.05544   0.02873   0.0029   0.0313   0.9218 123.6285 275.8368
  15.000   1.0957   0.06192   0.03298   0.0033   0.0293   1.0000 124.3635 300.0000
  15.000   1.0957   0.06192   0.03298   0.0033   0.0293   1.0000 124.3634 300.0000
  15.000   1.0957   0.06192   0.03298   0.0033   0.0293   1.0000 124.3634 300.0000
  15.000   1.0957   0.06192   0.03298   0.0033   0.0293   1.0000 124.3634 300.0000
  15.000   1.0957   0.06192   0.03298   0.0033   0.0293   1.0000 124.3634 300.0000
  16.000   1.1465   0.06775   0.03633   0.0033   0.0276   1.0000 125.0600 300.0000
  16.000   1.1465   0.06775   0.03633   0.0033   0.0276   1.0000 125.0600 300.0000
  16.000   1.1465   0.06775   0.03633   0.0033   0.0276   1.0000 125.0600 300.0000
  16.000   1.1465   0.06775   0.03633   0.0033   0.0276   1.0000 125.0600 300.0000
  16.000   1.1465   0.06775   0.03633   0.0033   0.0276   1.0000 125.0600 300.0000
  17.000   1.1915   0.07445   0.04076   0.0031   0.0262   1.0000 125.6438 300.0000
  17.000   1.1915   0.07445   0.04076   0.0031   0.0262   1.0000 125.6437 300.0000
  17.000   1.1915   0.07445   0.04076   0.0031   0.0262   1.0000 125.6437 300.0000
  17.000   1.1915   0.07445   0.04076   0.0031   0.0262   1.0000 125.6437 300.0000
  17.000   1.1915   0.07445   0.04076   0.0031   0.0262   1.0000 125.6437 300.0000
  18.000   1.2404   0.08051   0.04437   0.0032   0.0251   1.0000 126.1210 300.0000
  18.000   1.2404   0.08051   0.04437   0.0032   0.0251   1.0000 126.1210 300.0000
  18.000   1.2404   0.08051   0.04437   0.0032   0.0251   1.0000 126.1210 300.0000
  18.000   1.2404   0.08051   0.04437   0.0032   0.0251   1.0000 126.1210 300.0000
  18.000   1.2404   0.08051   0.04437   0.0032   0.0251   1.0000 126.1210 300.0000
  19.000   1.2586   0.09093   0.05319   0.0014   0.0241   1.0000 126.5383 300.0000
  19.000   1.2586   0.09093   0.05319   0.0014   0.0241   1.0000 126.5382 300.0000
  19.000   1.2586   0.09093   0.05319   0.0014   0.0241   1.0000 126.5382 300.0000
  19.000   1.2586   0.09093   0.05319   0.0014   0.0241   1.0000 126.5382 300.0000
  19.000   1.2586   0.09093   0.05319   0.0014   0.0241   1.0000 126.5382 300.0000
