  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 23021                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.400 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   0.000   0.1217   0.01025   0.00205   0.0007   0.5204   0.6654  57.7107 254.4594
   0.000   0.1217   0.01025   0.00205   0.0007   0.5204   0.6654  57.7107 254.4596
   0.000   0.1217   0.01025   0.00205   0.0007   0.5204   0.6654  57.7107 254.4596
   0.000   0.1217   0.01025   0.00205   0.0007   0.5204   0.6654  57.7107 254.4596
   0.000   0.1217   0.01025   0.00205   0.0007   0.5204   0.6654  57.7107 254.4596
   1.000   0.2229   0.01049   0.00214   0.0034   0.4680   0.7166  61.8260 258.3272
   1.000   0.2229   0.01049   0.00214   0.0034   0.4680   0.7166  61.8260 258.3264
   1.000   0.2229   0.01049   0.00214   0.0034   0.4680   0.7166  61.8260 258.3264
   1.000   0.2229   0.01049   0.00214   0.0034   0.4680   0.7166  61.8260 258.3264
   1.000   0.2229   0.01049   0.00214   0.0034   0.4680   0.7166  61.8260 258.3264
   2.000   0.3228   0.01084   0.00231   0.0063   0.4177   0.7715  65.8377 262.5717
   2.000   0.3228   0.01084   0.00231   0.0063   0.4177   0.7715  65.8378 262.5714
   2.000   0.3228   0.01084   0.00231   0.0063   0.4177   0.7715  65.8378 262.5714
   2.000   0.3228   0.01084   0.00231   0.0063   0.4177   0.7715  65.8378 262.5714
   2.000   0.3228   0.01084   0.00231   0.0063   0.4177   0.7715  65.8378 262.5714
   3.000   0.4216   0.01134   0.00257   0.0094   0.3708   0.8275  69.6880 267.2180
   3.000   0.4216   0.01134   0.00257   0.0094   0.3708   0.8275  69.6889 267.2183
   3.000   0.4216   0.01134   0.00257   0.0094   0.3708   0.8275  69.6889 267.2183
   3.000   0.4216   0.01134   0.00257   0.0094   0.3708   0.8275  69.6889 267.2183
   3.000   0.4216   0.01134   0.00257   0.0094   0.3708   0.8275  69.6889 267.2183
   4.000   0.5164   0.01207   0.00296   0.0133   0.3274   0.8837  73.4031 272.8163
   4.000   0.5164   0.01207   0.00296   0.0133   0.3274   0.8837  73.4032 272.8167
   4.000   0.5164   0.01207   0.00296   0.0133   0.3274   0.8837  73.4032 272.8167
   4.000   0.5164   0.01207   0.00296   0.0133   0.3274   0.8837  73.4032 272.8167
   4.000   0.5164   0.01207   0.00296   0.0133   0.3274   0.8837  73.4032 272.8167
   5.000   0.6088   0.01305   0.00341   0.0174   0.2900   0.9269  76.7668 278.8390
   5.000   0.6088   0.01305   0.00341   0.0174   0.2900   0.9269  76.7667 278.8393
   5.000   0.6088   0.01305   0.00341   0.0174   0.2900   0.9269  76.7667 278.8393
   5.000   0.6088   0.01305   0.00341   0.0174   0.2900   0.9269  76.7667 278.8393
   5.000   0.6088   0.01305   0.00341   0.0174   0.2900   0.9269  76.7667 278.8393
   6.000   0.7149   0.01435   0.00404   0.0183   0.2578   0.9583  79.8068 285.3363
   6.000   0.7149   0.01435   0.00404   0.0183   0.2578   0.9583  79.8067 285.3371
   6.000   0.7149   0.01435   0.00404   0.0183   0.2578   0.9583  79.8067 285.3371
   6.000   0.7149   0.01435   0.00404   0.0183   0.2578   0.9583  79.8067 285.3371
   6.000   0.7149   0.01435   0.00404   0.0183   0.2578   0.9583  79.8067 285.3371
   7.000   0.8531   0.01591   0.00481   0.0115   0.2242   0.9755  83.1987 290.2306
   7.000   0.8531   0.01591   0.00481   0.0115   0.2242   0.9755  83.1982 290.2361
   7.000   0.8531   0.01591   0.00481   0.0115   0.2242   0.9755  83.1981 290.2362
   7.000   0.8531   0.01591   0.00481   0.0115   0.2242   0.9755  83.1981 290.2362
   7.000   0.8531   0.01591   0.00481   0.0115   0.2242   0.9755  83.1981 290.2362
   8.000   0.9907   0.01761   0.00550   0.0040   0.1810   0.9897  88.0902 295.3744
   8.000   0.9907   0.01761   0.00550   0.0040   0.1810   0.9897  88.0902 295.3772
   8.000   0.9907   0.01761   0.00550   0.0040   0.1810   0.9897  88.0902 295.3772
   8.000   0.9907   0.01761   0.00550   0.0040   0.1810   0.9897  88.0902 295.3772
   8.000   0.9907   0.01761   0.00550   0.0040   0.1810   0.9897  88.0902 295.3772
   9.000   1.0549   0.02038   0.00649   0.0078   0.1040   1.0000  99.6735 300.0000
   9.000   1.0549   0.02038   0.00649   0.0078   0.1040   1.0000  99.6727 300.0000
   9.000   1.0549   0.02038   0.00649   0.0078   0.1040   1.0000  99.6723 300.0000
   9.000   1.0549   0.02038   0.00649   0.0078   0.1040   1.0000  99.6723 300.0000
   9.000   1.0549   0.02038   0.00649   0.0078   0.1040   1.0000  99.6723 300.0000
  10.000   1.0263   0.02335   0.00756   0.0278   0.0797   1.0000 104.8095 300.0000
  10.000   1.0263   0.02335   0.00756   0.0278   0.0797   1.0000 104.8095 300.0000
  10.000   1.0263   0.02335   0.00756   0.0278   0.0797   1.0000 104.8095 300.0000
  10.000   1.0263   0.02335   0.00756   0.0278   0.0797   1.0000 104.8095 300.0000
  10.000   1.0263   0.02335   0.00756   0.0278   0.0797   1.0000 104.8095 300.0000
  11.000   1.0448   0.02776   0.01000   0.0363   0.0741   1.0000 106.1476 300.0000
  11.000   1.0448   0.02776   0.01000   0.0363   0.0741   1.0000 106.1477 300.0000
  11.000   1.0448   0.02776   0.01000   0.0363   0.0741   1.0000 106.1477 300.0000
  11.000   1.0448   0.02776   0.01000   0.0363   0.0741   1.0000 106.1477 300.0000
  11.000   1.0448   0.02776   0.01000   0.0363   0.0741   1.0000 106.1477 300.0000
  12.000   1.0659   0.03423   0.01412   0.0403   0.0713   1.0000 106.8592 300.0000
  12.000   1.0659   0.03423   0.01412   0.0403   0.0713   1.0000 106.8592 300.0000
  12.000   1.0659   0.03423   0.01412   0.0403   0.0713   1.0000 106.8592 300.0000
  12.000   1.0659   0.03423   0.01412   0.0403   0.0713   1.0000 106.8592 300.0000
  12.000   1.0659   0.03423   0.01412   0.0403   0.0713   1.0000 106.8592 300.0000
  13.000   1.0786   0.04282   0.02002   0.0416   0.0696   1.0000 107.3106 300.0000
  13.000   1.0786   0.04282   0.02002   0.0416   0.0696   1.0000 107.3105 300.0000
  13.000   1.0786   0.04282   0.02002   0.0416   0.0696   1.0000 107.3105 300.0000
  13.000   1.0786   0.04282   0.02002   0.0416   0.0696   1.0000 107.3105 300.0000
  13.000   1.0786   0.04282   0.02002   0.0416   0.0696   1.0000 107.3105 300.0000
  14.000   1.0861   0.05297   0.02730   0.0410   0.0681   1.0000 107.7036 300.0000
  14.000   1.0861   0.05297   0.02730   0.0410   0.0681   1.0000 107.7036 300.0000
  14.000   1.0861   0.05297   0.02730   0.0410   0.0681   1.0000 107.7036 300.0000
  14.000   1.0861   0.05297   0.02730   0.0410   0.0681   1.0000 107.7036 300.0000
  14.000   1.0861   0.05297   0.02730   0.0410   0.0681   1.0000 107.7036 300.0000
  15.000   1.0966   0.06304   0.03442   0.0399   0.0670   1.0000 107.9905 300.0000
  15.000   1.0966   0.06305   0.03442   0.0399   0.0670   1.0000 107.9906 300.0000
  15.000   1.0966   0.06305   0.03442   0.0399   0.0670   1.0000 107.9906 300.0000
  15.000   1.0966   0.06305   0.03442   0.0399   0.0670   1.0000 107.9906 300.0000
  15.000   1.0966   0.06305   0.03442   0.0399   0.0670   1.0000 107.9906 300.0000
  16.000   1.1207   0.07200   0.04070   0.0382   0.0661   1.0000 108.2169 300.0000
  16.000   1.1207   0.07200   0.04070   0.0382   0.0661   1.0000 108.2168 300.0000
  16.000   1.1207   0.07200   0.04070   0.0382   0.0661   1.0000 108.2168 300.0000
  16.000   1.1207   0.07200   0.04070   0.0382   0.0661   1.0000 108.2168 300.0000
  16.000   1.1207   0.07200   0.04070   0.0382   0.0661   1.0000 108.2168 300.0000
  17.000   1.1521   0.08000   0.04608   0.0366   0.0653   1.0000 108.4361 300.0000
  17.000   1.1521   0.08000   0.04608   0.0366   0.0653   1.0000 108.4360 300.0000
  17.000   1.1521   0.08000   0.04608   0.0366   0.0653   1.0000 108.4360 300.0000
  17.000   1.1521   0.08000   0.04608   0.0366   0.0653   1.0000 108.4360 300.0000
  17.000   1.1521   0.08000   0.04608   0.0366   0.0653   1.0000 108.4360 300.0000
  18.000   1.1912   0.08688   0.05038   0.0353   0.0646   1.0000 108.6302 300.0000
  18.000   1.1912   0.08688   0.05038   0.0353   0.0646   1.0000 108.6302 300.0000
  18.000   1.1912   0.08688   0.05038   0.0353   0.0646   1.0000 108.6302 300.0000
  18.000   1.1912   0.08688   0.05038   0.0353   0.0646   1.0000 108.6302 300.0000
  18.000   1.1912   0.08688   0.05038   0.0353   0.0646   1.0000 108.6302 300.0000
  19.000   1.2385   0.09249   0.05342   0.0342   0.0640   1.0000 108.8112 300.0000
  19.000   1.2385   0.09249   0.05342   0.0342   0.0640   1.0000 108.8111 300.0000
  19.000   1.2385   0.09249   0.05341   0.0342   0.0640   1.0000 108.8111 300.0000
  19.000   1.2385   0.09249   0.05341   0.0342   0.0640   1.0000 108.8111 300.0000
  19.000   1.2385   0.09249   0.05341   0.0342   0.0640   1.0000 108.8111 300.0000
