  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 65(4)-421 a=0.5                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.525 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   0.000   0.3132   0.01052   0.00329  -0.0582   0.6320   0.6624  54.0749 251.4498
   0.000   0.3132   0.01052   0.00329  -0.0582   0.6320   0.6624  54.0749 251.4497
   0.000   0.3132   0.01052   0.00329  -0.0582   0.6320   0.6624  54.0749 251.4497
   0.000   0.3132   0.01052   0.00329  -0.0582   0.6320   0.6624  54.0749 251.4497
   0.000   0.3132   0.01052   0.00329  -0.0582   0.6320   0.6624  54.0749 251.4497
   1.000   0.4302   0.01067   0.00343  -0.0604   0.6252   0.6762  54.7463 252.6770
   1.000   0.4302   0.01067   0.00343  -0.0604   0.6252   0.6762  54.7463 252.6771
   1.000   0.4302   0.01067   0.00343  -0.0604   0.6252   0.6762  54.7463 252.6771
   1.000   0.4302   0.01067   0.00343  -0.0604   0.6252   0.6762  54.7463 252.6771
   1.000   0.4302   0.01067   0.00343  -0.0604   0.6252   0.6762  54.7463 252.6771
   3.000   0.6652   0.01115   0.00368  -0.0650   0.6128   0.7078  55.9706 255.4560
   3.000   0.6652   0.01115   0.00368  -0.0650   0.6128   0.7078  55.9706 255.4560
   3.000   0.6652   0.01115   0.00368  -0.0650   0.6128   0.7078  55.9706 255.4560
   3.000   0.6652   0.01115   0.00368  -0.0650   0.6128   0.7078  55.9706 255.4560
   3.000   0.6652   0.01115   0.00368  -0.0650   0.6128   0.7078  55.9706 255.4560
   4.000   0.7787   0.01148   0.00395  -0.0669   0.6053   0.7267  56.7220 257.1114
   4.000   0.7787   0.01148   0.00395  -0.0669   0.6053   0.7267  56.7220 257.1114
   4.000   0.7787   0.01148   0.00395  -0.0669   0.6053   0.7267  56.7220 257.1114
   4.000   0.7787   0.01148   0.00395  -0.0669   0.6053   0.7267  56.7220 257.1114
   4.000   0.7787   0.01148   0.00395  -0.0669   0.6053   0.7267  56.7220 257.1114
   5.000   0.8923   0.01181   0.00411  -0.0686   0.5971   0.7478  57.5425 258.9472
   5.000   0.8923   0.01181   0.00411  -0.0686   0.5971   0.7478  57.5425 258.9471
   5.000   0.8923   0.01181   0.00411  -0.0686   0.5971   0.7478  57.5425 258.9471
   5.000   0.8923   0.01181   0.00411  -0.0686   0.5971   0.7478  57.5425 258.9471
   5.000   0.8923   0.01181   0.00411  -0.0686   0.5971   0.7478  57.5425 258.9471
   8.000   1.1925   0.01164   0.00239  -0.0660   0.5295   0.8290  64.5441 266.1454
   8.000   1.1925   0.01164   0.00239  -0.0660   0.5295   0.8290  64.5441 266.1454
   8.000   1.1925   0.01164   0.00239  -0.0660   0.5295   0.8290  64.5441 266.1454
   8.000   1.1925   0.01164   0.00239  -0.0660   0.5295   0.8290  64.5441 266.1454
