  
       XFOIL         Version 6.99
  
 Calculated polar for: NREL's S827 Airfoil                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.325 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   1.000   0.1419   0.02967   0.01910  -0.0427   0.7503   0.6174  39.8285 245.1313
   1.000   0.1419   0.02967   0.01910  -0.0427   0.7503   0.6174  39.8283 245.1309
   1.000   0.1419   0.02967   0.01910  -0.0427   0.7503   0.6174  39.8283 245.1308
   1.000   0.1419   0.02967   0.01910  -0.0427   0.7503   0.6174  39.8283 245.1308
   1.000   0.1419   0.02967   0.01910  -0.0427   0.7503   0.6174  39.8283 245.1308
   2.000   0.2280   0.03107   0.01989  -0.0420   0.7376   0.6214  41.4656 245.6248
   2.000   0.2280   0.03107   0.01989  -0.0420   0.7376   0.6214  41.4652 245.6242
   2.000   0.2280   0.03107   0.01989  -0.0420   0.7376   0.6214  41.4652 245.6241
   2.000   0.2280   0.03107   0.01989  -0.0420   0.7376   0.6214  41.4652 245.6241
   2.000   0.2280   0.03107   0.01989  -0.0420   0.7376   0.6214  41.4652 245.6241
   3.000   0.3366   0.03159   0.01981  -0.0444   0.7274   0.6258  42.7699 246.1831
   3.000   0.3366   0.03159   0.01981  -0.0444   0.7274   0.6258  42.7699 246.1828
   3.000   0.3366   0.03159   0.01981  -0.0444   0.7274   0.6258  42.7699 246.1828
   3.000   0.3366   0.03159   0.01981  -0.0444   0.7274   0.6258  42.7699 246.1828
   3.000   0.3366   0.03159   0.01981  -0.0444   0.7274   0.6258  42.7699 246.1828
   4.000   0.4363   0.03232   0.01984  -0.0454   0.7138   0.6312  44.5189 246.8573
   4.000   0.4363   0.03232   0.01984  -0.0454   0.7138   0.6312  44.5182 246.8556
   4.000   0.4363   0.03232   0.01984  -0.0454   0.7138   0.6312  44.5182 246.8553
   4.000   0.4363   0.03232   0.01984  -0.0454   0.7138   0.6312  44.5182 246.8553
   4.000   0.4363   0.03232   0.01984  -0.0454   0.7138   0.6312  44.5182 246.8553
   7.000   0.9838   0.01621   0.00508  -0.0762   0.6842   0.6519  48.3361 249.4464
   7.000   0.9838   0.01621   0.00508  -0.0762   0.6842   0.6520  48.3361 249.4469
   7.000   0.9838   0.01621   0.00508  -0.0762   0.6842   0.6520  48.3361 249.4469
   7.000   0.9838   0.01621   0.00508  -0.0762   0.6842   0.6520  48.3361 249.4469
   7.000   0.9838   0.01621   0.00508  -0.0762   0.6842   0.6520  48.3361 249.4469
   8.000   1.0012   0.01712   0.00337  -0.0608   0.5308   0.6601  68.1858 250.4573
   8.000   1.0012   0.01712   0.00337  -0.0608   0.5308   0.6601  68.1787 250.4574
   8.000   1.0012   0.01712   0.00337  -0.0608   0.5308   0.6601  68.1783 250.4576
   8.000   1.0012   0.01712   0.00337  -0.0608   0.5308   0.6601  68.1783 250.4576
   8.000   1.0012   0.01712   0.00337  -0.0608   0.5308   0.6601  68.1783 250.4576
   9.000   0.9308   0.02615   0.00753  -0.0384   0.2648   0.6674 101.3780 251.3627
   9.000   0.9308   0.02615   0.00753  -0.0384   0.2648   0.6674 101.3779 251.3626
   9.000   0.9308   0.02615   0.00753  -0.0384   0.2648   0.6674 101.3779 251.3626
   9.000   0.9308   0.02615   0.00753  -0.0384   0.2648   0.6674 101.3779 251.3626
   9.000   0.9308   0.02615   0.00753  -0.0384   0.2648   0.6674 101.3779 251.3626
  10.000   0.9316   0.03315   0.01109  -0.0283   0.0772   0.6764 125.9036 252.4827
