  
       XFOIL         Version 6.99
  
 Calculated polar for: NREL's S815 Airfoil                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.375 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  12.000   1.3816   0.03133   0.01093  -0.0980   0.1536   0.4339  94.1161 232.1810
  13.000   1.3700   0.04210   0.01832  -0.0927   0.1083   0.4448  99.9264 233.1570
  13.000   1.3700   0.04210   0.01832  -0.0927   0.1083   0.4448  99.9266 233.1565
  13.000   1.3700   0.04210   0.01832  -0.0927   0.1083   0.4448  99.9267 233.1564
  13.000   1.3700   0.04210   0.01832  -0.0927   0.1083   0.4448  99.9267 233.1564
  13.000   1.3700   0.04210   0.01832  -0.0927   0.1083   0.4448  99.9267 233.1564
  14.000   1.3561   0.05539   0.02813  -0.0913   0.0809   0.4559 104.3841 234.1353
  14.000   1.3561   0.05539   0.02813  -0.0913   0.0809   0.4559 104.3849 234.1340
  14.000   1.3561   0.05539   0.02813  -0.0913   0.0808   0.4559 104.3851 234.1338
  14.000   1.3561   0.05539   0.02813  -0.0913   0.0808   0.4559 104.3851 234.1337
  14.000   1.3561   0.05539   0.02813  -0.0913   0.0808   0.4559 104.3851 234.1337
  15.000   1.3414   0.07007   0.03952  -0.0920   0.0635   0.4676 107.9474 235.1586
  15.000   1.3415   0.07007   0.03952  -0.0920   0.0634   0.4675 107.9477 235.1577
  15.000   1.3415   0.07007   0.03952  -0.0920   0.0634   0.4675 107.9477 235.1576
  15.000   1.3415   0.07007   0.03952  -0.0920   0.0634   0.4675 107.9477 235.1576
  15.000   1.3415   0.07007   0.03952  -0.0920   0.0634   0.4675 107.9477 235.1576
  16.000   1.3325   0.08495   0.05165  -0.0940   0.0513   0.4806 110.9925 236.2910
  16.000   1.3325   0.08495   0.05165  -0.0940   0.0513   0.4805 110.9927 236.2899
  16.000   1.3325   0.08495   0.05165  -0.0940   0.0513   0.4805 110.9927 236.2897
  16.000   1.3325   0.08495   0.05165  -0.0940   0.0513   0.4805 110.9927 236.2896
  16.000   1.3325   0.08495   0.05165  -0.0940   0.0513   0.4805 110.9927 236.2896
  17.000   1.3316   0.09942   0.06422  -0.0970   0.0424   0.4958 113.6720 237.6135
