  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 66-021 AIRFOIL                             
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.525 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   0.000   0.0000   0.01463   0.00835  -0.0000   0.7456   0.7456  43.9120 257.0881
   0.000  -0.0000   0.01463   0.00835   0.0000   0.7456   0.7456  43.9120 257.0880
   0.000   0.0000   0.01463   0.00835  -0.0000   0.7456   0.7456  43.9120 257.0880
   0.000   0.0000   0.01463   0.00835  -0.0000   0.7456   0.7456  43.9120 257.0880
   0.000   0.0000   0.01463   0.00835  -0.0000   0.7456   0.7456  43.9120 257.0880
   1.000   0.1044   0.01496   0.00870  -0.0009   0.7389   0.7489  44.5387 257.3917
   1.000   0.1044   0.01496   0.00870  -0.0009   0.7389   0.7489  44.5387 257.3918
   1.000   0.1044   0.01496   0.00870  -0.0009   0.7389   0.7489  44.5387 257.3918
   1.000   0.1044   0.01496   0.00870  -0.0009   0.7389   0.7489  44.5387 257.3918
   1.000   0.1044   0.01496   0.00870  -0.0009   0.7389   0.7489  44.5387 257.3918
   2.000   0.2230   0.01434   0.00792  -0.0036   0.7341   0.7524  44.9938 257.7221
   2.000   0.2230   0.01434   0.00792  -0.0036   0.7341   0.7524  44.9938 257.7221
   2.000   0.2230   0.01434   0.00792  -0.0036   0.7341   0.7524  44.9938 257.7221
   2.000   0.2230   0.01434   0.00792  -0.0036   0.7341   0.7524  44.9938 257.7221
   2.000   0.2230   0.01434   0.00792  -0.0036   0.7341   0.7524  44.9938 257.7221
   3.000   0.3323   0.01391   0.00740  -0.0050   0.7247   0.7560  45.8820 258.0567
   3.000   0.3323   0.01391   0.00740  -0.0050   0.7247   0.7560  45.8821 258.0566
   3.000   0.3323   0.01391   0.00740  -0.0050   0.7247   0.7560  45.8821 258.0566
   3.000   0.3323   0.01391   0.00740  -0.0050   0.7247   0.7560  45.8821 258.0566
   3.000   0.3323   0.01391   0.00740  -0.0050   0.7247   0.7560  45.8821 258.0566
   4.000   0.4534   0.01295   0.00635  -0.0075   0.7112   0.7586  47.1711 258.2953
   4.000   0.4534   0.01295   0.00635  -0.0075   0.7112   0.7586  47.1708 258.2954
   4.000   0.4534   0.01295   0.00635  -0.0075   0.7112   0.7586  47.1708 258.2954
   4.000   0.4534   0.01295   0.00635  -0.0075   0.7112   0.7586  47.1708 258.2954
   4.000   0.4534   0.01295   0.00635  -0.0075   0.7112   0.7586  47.1708 258.2954
