  
       XFOIL         Version 6.99
  
 Calculated polar for: UNIVERSITY OF GLASGOW GU25-5(11)8 AIRFOIL       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.375 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   0.000   0.6176   0.01761   0.00967  -0.1264   0.6292   0.9142  53.6678 278.9519
   0.000   0.6176   0.01761   0.00967  -0.1264   0.6292   0.9142  53.6678 278.9539
   0.000   0.6176   0.01761   0.00967  -0.1264   0.6292   0.9142  53.6678 278.9539
   0.000   0.6176   0.01761   0.00967  -0.1264   0.6292   0.9142  53.6678 278.9539
   0.000   0.6176   0.01761   0.00967  -0.1264   0.6292   0.9142  53.6678 278.9539
   1.000   0.8389   0.01906   0.01088  -0.1508   0.6276   0.9894  53.8488 294.0937
   1.000   0.8389   0.01906   0.01088  -0.1508   0.6276   0.9894  53.8488 294.0942
   1.000   0.8389   0.01906   0.01088  -0.1508   0.6276   0.9894  53.8488 294.0942
   1.000   0.8389   0.01906   0.01088  -0.1508   0.6276   0.9894  53.8488 294.0942
   1.000   0.8389   0.01906   0.01088  -0.1508   0.6276   0.9894  53.8488 294.0942
   6.000   0.7136   0.05427   0.03361  -0.0710   0.5499   1.0000  62.9708 300.0000
   6.000   0.7136   0.05427   0.03361  -0.0710   0.5499   1.0000  62.9708 300.0000
   6.000   0.7136   0.05427   0.03361  -0.0710   0.5499   1.0000  62.9708 300.0000
   6.000   0.7136   0.05427   0.03361  -0.0710   0.5499   1.0000  62.9708 300.0000
   6.000   0.7136   0.05427   0.03361  -0.0710   0.5499   1.0000  62.9708 300.0000
   8.000   0.8319   0.06079   0.03647  -0.0652   0.5204   1.0000  66.6463 300.0000
   8.000   0.8319   0.06079   0.03647  -0.0652   0.5204   1.0000  66.6459 300.0000
   8.000   0.8319   0.06079   0.03647  -0.0652   0.5204   1.0000  66.6459 300.0000
   8.000   0.8319   0.06079   0.03647  -0.0652   0.5204   1.0000  66.6459 300.0000
   8.000   0.8319   0.06079   0.03647  -0.0652   0.5204   1.0000  66.6459 300.0000
   9.000   0.9419   0.05993   0.03376  -0.0662   0.5173   1.0000  67.0437 300.0000
   9.000   0.9419   0.05993   0.03376  -0.0662   0.5173   1.0000  67.0438 300.0000
   9.000   0.9419   0.05993   0.03376  -0.0662   0.5173   1.0000  67.0438 300.0000
   9.000   0.9419   0.05993   0.03376  -0.0662   0.5173   1.0000  67.0438 300.0000
   9.000   0.9419   0.05993   0.03376  -0.0662   0.5173   1.0000  67.0438 300.0000
  11.000   1.0868   0.06359   0.03323  -0.0634   0.4904   1.0000  70.5080 300.0000
  11.000   1.0868   0.06359   0.03323  -0.0634   0.4904   1.0000  70.5072 300.0000
  11.000   1.0868   0.06359   0.03323  -0.0634   0.4904   1.0000  70.5071 300.0000
  11.000   1.0868   0.06359   0.03323  -0.0634   0.4904   1.0000  70.5071 300.0000
  11.000   1.0868   0.06359   0.03323  -0.0634   0.4904   1.0000  70.5071 300.0000
  13.000   1.3234   0.05811   0.02386  -0.0673   0.4792   1.0000  71.9313 300.0000
  13.000   1.3234   0.05811   0.02386  -0.0673   0.4792   1.0000  71.9312 300.0000
  13.000   1.3234   0.05811   0.02386  -0.0673   0.4792   1.0000  71.9312 300.0000
  14.000   1.4313   0.05641   0.01970  -0.0687   0.4461   1.0000  75.9875 300.0000
  14.000   1.4313   0.05641   0.01970  -0.0687   0.4461   1.0000  75.9875 300.0000
  14.000   1.4312   0.05641   0.01970  -0.0687   0.4461   1.0000  75.9875 300.0000
  14.000   1.4312   0.05641   0.01970  -0.0687   0.4461   1.0000  75.9874 300.0000
  14.000   1.4312   0.05641   0.01970  -0.0687   0.4461   1.0000  75.9874 300.0000
  15.000   1.4746   0.06070   0.02029  -0.0654   0.3789   1.0000  83.9030 300.0000
  15.000   1.4746   0.06070   0.02029  -0.0654   0.3788   1.0000  83.9042 300.0000
  15.000   1.4746   0.06070   0.02029  -0.0654   0.3788   1.0000  83.9043 300.0000
  15.000   1.4746   0.06070   0.02029  -0.0654   0.3788   1.0000  83.9043 300.0000
  15.000   1.4746   0.06070   0.02029  -0.0654   0.3788   1.0000  83.9043 300.0000
  16.000   1.4459   0.07237   0.02746  -0.0583   0.2884   1.0000  94.4228 300.0000
  16.000   1.4459   0.07237   0.02746  -0.0583   0.2884   1.0000  94.4245 300.0000
  16.000   1.4459   0.07237   0.02746  -0.0583   0.2884   1.0000  94.4247 300.0000
  16.000   1.4459   0.07237   0.02746  -0.0583   0.2884   1.0000  94.4247 300.0000
  16.000   1.4459   0.07237   0.02746  -0.0583   0.2884   1.0000  94.4247 300.0000
  17.000   1.4006   0.08691   0.03833  -0.0522   0.1967   1.0000 105.3863 300.0000
  17.000   1.4006   0.08691   0.03833  -0.0522   0.1967   1.0000 105.3905 300.0000
  17.000   1.4006   0.08691   0.03833  -0.0522   0.1967   1.0000 105.3904 300.0000
  17.000   1.4006   0.08691   0.03833  -0.0522   0.1967   1.0000 105.3904 300.0000
  17.000   1.4006   0.08691   0.03833  -0.0522   0.1967   1.0000 105.3904 300.0000
  18.000   1.3533   0.10279   0.05202  -0.0482   0.1015   1.0000 117.8499 300.0000
  18.000   1.3533   0.10279   0.05202  -0.0482   0.1015   1.0000 117.8501 300.0000
  18.000   1.3533   0.10279   0.05202  -0.0482   0.1015   1.0000 117.8498 300.0000
  18.000   1.3533   0.10279   0.05202  -0.0482   0.1015   1.0000 117.8498 300.0000
  18.000   1.3533   0.10279   0.05202  -0.0482   0.1015   1.0000 117.8499 300.0000
  19.000   1.1474   0.11559   0.04096  -0.0295   0.0678   1.0000 123.0892 300.0000
  19.000   1.1474   0.11558   0.04096  -0.0295   0.0678   1.0000 123.0888 300.0000
