  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 16-021                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.475 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   1.000   0.1568   0.01962   0.01088  -0.0114   0.8496   0.8559  31.8857 269.8170
   1.000   0.1568   0.01962   0.01088  -0.0114   0.8496   0.8559  31.8857 269.8170
   1.000   0.1568   0.01962   0.01088  -0.0114   0.8496   0.8559  31.8857 269.8170
   1.000   0.1568   0.01962   0.01088  -0.0114   0.8496   0.8559  31.8857 269.8170
   1.000   0.1568   0.01962   0.01088  -0.0114   0.8496   0.8559  31.8857 269.8170
   2.000   0.2640   0.01851   0.00996  -0.0118   0.8408   0.8667  32.8595 271.0394
   2.000   0.2640   0.01851   0.00996  -0.0118   0.8408   0.8667  32.8595 271.0393
   2.000   0.2640   0.01851   0.00996  -0.0118   0.8408   0.8667  32.8595 271.0393
   2.000   0.2640   0.01851   0.00996  -0.0118   0.8408   0.8667  32.8595 271.0393
   2.000   0.2640   0.01851   0.00996  -0.0118   0.8408   0.8667  32.8595 271.0393
   3.000   0.5327   0.01612   0.00805  -0.0466   0.8254   0.8593  34.5552 270.2067
   3.000   0.5327   0.01612   0.00805  -0.0466   0.8254   0.8593  34.5551 270.2072
   3.000   0.5327   0.01612   0.00805  -0.0466   0.8254   0.8593  34.5551 270.2072
   3.000   0.5327   0.01612   0.00805  -0.0466   0.8254   0.8593  34.5551 270.2072
   3.000   0.5327   0.01612   0.00805  -0.0466   0.8254   0.8593  34.5551 270.2072
   4.000   0.5704   0.01550   0.00709  -0.0308   0.7944   0.8742  37.9073 271.9003
   4.000   0.5704   0.01550   0.00709  -0.0308   0.7944   0.8742  37.9072 271.9005
   4.000   0.5704   0.01550   0.00709  -0.0308   0.7944   0.8742  37.9072 271.9005
   4.000   0.5704   0.01550   0.00709  -0.0308   0.7944   0.8742  37.9072 271.9005
   4.000   0.5704   0.01550   0.00709  -0.0308   0.7944   0.8742  37.9072 271.9005
   5.000   0.5600   0.01529   0.00616  -0.0043   0.7392   0.8923  43.7657 274.0224
   5.000   0.5600   0.01529   0.00616  -0.0043   0.7392   0.8923  43.7661 274.0225
   5.000   0.5600   0.01529   0.00616  -0.0043   0.7392   0.8923  43.7661 274.0225
   5.000   0.5600   0.01529   0.00616  -0.0043   0.7392   0.8923  43.7661 274.0225
   5.000   0.5600   0.01529   0.00616  -0.0043   0.7392   0.8923  43.7661 274.0225
   6.000   0.5885   0.01649   0.00579   0.0128   0.5918   0.9023  58.8907 275.2602
   6.000   0.5885   0.01649   0.00579   0.0128   0.5918   0.9023  58.8926 275.2603
   6.000   0.5885   0.01649   0.00579   0.0128   0.5918   0.9023  58.8925 275.2603
   6.000   0.5885   0.01649   0.00579   0.0128   0.5918   0.9023  58.8925 275.2603
   6.000   0.5885   0.01649   0.00579   0.0128   0.5918   0.9023  58.8925 275.2603
   7.000   0.5277   0.01925   0.00623   0.0466   0.3935   0.9222  78.4237 277.8776
