  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 16-021                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   0.000   0.0235   0.01832   0.00988  -0.0052   0.8562   0.8507  31.1484 269.2363
   0.000   0.0235   0.01832   0.00988  -0.0052   0.8562   0.8507  31.1482 269.2362
   0.000   0.0235   0.01832   0.00988  -0.0052   0.8562   0.8507  31.1482 269.2362
   0.000   0.0235   0.01832   0.00988  -0.0052   0.8562   0.8507  31.1482 269.2362
   0.000   0.0235   0.01832   0.00988  -0.0052   0.8562   0.8507  31.1482 269.2362
   1.000   0.1153   0.01850   0.01000  -0.0023   0.8441   0.8596  32.4987 270.2311
   1.000   0.1153   0.01850   0.01000  -0.0023   0.8441   0.8596  32.4984 270.2311
   1.000   0.1153   0.01850   0.01000  -0.0023   0.8441   0.8596  32.4983 270.2310
   1.000   0.1153   0.01850   0.01000  -0.0023   0.8441   0.8596  32.4983 270.2310
   1.000   0.1153   0.01850   0.01000  -0.0023   0.8441   0.8596  32.4983 270.2310
   3.000   0.5271   0.01521   0.00734  -0.0457   0.8235   0.8594  34.7638 270.2161
   3.000   0.5271   0.01521   0.00734  -0.0457   0.8235   0.8594  34.7638 270.2161
   3.000   0.5271   0.01521   0.00734  -0.0457   0.8235   0.8594  34.7638 270.2161
   3.000   0.5271   0.01521   0.00734  -0.0457   0.8235   0.8594  34.7638 270.2161
   3.000   0.5271   0.01521   0.00734  -0.0457   0.8235   0.8594  34.7638 270.2161
   4.000   0.5724   0.01502   0.00676  -0.0313   0.7905   0.8710  38.3296 271.5298
   4.000   0.5725   0.01502   0.00676  -0.0313   0.7905   0.8710  38.3299 271.5291
   4.000   0.5725   0.01502   0.00676  -0.0313   0.7905   0.8710  38.3299 271.5290
   4.000   0.5725   0.01502   0.00676  -0.0313   0.7905   0.8710  38.3299 271.5290
