  
       XFOIL         Version 6.99
  
 Calculated polar for: WORTMANN FX 2 AIRFOIL                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.500 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   0.000   0.1674   0.02776   0.01699  -0.0807   0.7609   0.6874  39.8028 253.2689
   0.000   0.1674   0.02776   0.01699  -0.0807   0.7609   0.6874  39.8024 253.2691
   0.000   0.1674   0.02776   0.01699  -0.0807   0.7609   0.6874  39.8024 253.2690
   0.000   0.1674   0.02776   0.01699  -0.0807   0.7609   0.6874  39.8024 253.2690
   0.000   0.1674   0.02776   0.01699  -0.0807   0.7609   0.6874  39.8024 253.2690
   2.000   0.3934   0.02770   0.01572  -0.0852   0.7454   0.7017  41.8232 254.8981
   2.000   0.3934   0.02770   0.01572  -0.0852   0.7454   0.7017  41.8232 254.8984
   2.000   0.3934   0.02770   0.01572  -0.0852   0.7454   0.7017  41.8232 254.8984
   2.000   0.3934   0.02770   0.01572  -0.0852   0.7454   0.7017  41.8232 254.8984
   2.000   0.3934   0.02770   0.01572  -0.0852   0.7454   0.7017  41.8232 254.8984
   3.000   0.5107   0.02711   0.01461  -0.0877   0.7377   0.7078  42.8311 255.5944
   3.000   0.5107   0.02711   0.01461  -0.0877   0.7377   0.7078  42.8311 255.5950
   3.000   0.5107   0.02711   0.01461  -0.0877   0.7377   0.7078  42.8311 255.5949
   3.000   0.5107   0.02711   0.01461  -0.0877   0.7377   0.7078  42.8311 255.5949
   3.000   0.5107   0.02711   0.01461  -0.0877   0.7377   0.7078  42.8311 255.5949
   4.000   0.6296   0.02632   0.01326  -0.0904   0.7299   0.7149  43.8366 256.4060
   4.000   0.6296   0.02632   0.01326  -0.0904   0.7299   0.7149  43.8366 256.4059
   4.000   0.6296   0.02632   0.01326  -0.0904   0.7299   0.7149  43.8366 256.4059
   4.000   0.6296   0.02632   0.01326  -0.0904   0.7299   0.7149  43.8366 256.4059
   4.000   0.6296   0.02632   0.01326  -0.0904   0.7299   0.7149  43.8366 256.4059
   5.000   0.7628   0.02415   0.01073  -0.0948   0.7221   0.7221  44.8505 257.2301
   5.000   0.7628   0.02415   0.01073  -0.0948   0.7221   0.7221  44.8500 257.2300
   5.000   0.7628   0.02415   0.01073  -0.0948   0.7221   0.7221  44.8500 257.2301
   5.000   0.7628   0.02415   0.01073  -0.0948   0.7221   0.7221  44.8500 257.2300
   5.000   0.7628   0.02415   0.01073  -0.0948   0.7221   0.7221  44.8500 257.2300
   6.000   0.8803   0.02218   0.00822  -0.0966   0.7069   0.7293  46.8075 258.0500
   6.000   0.8803   0.02218   0.00822  -0.0966   0.7069   0.7293  46.8075 258.0501
   6.000   0.8803   0.02218   0.00822  -0.0966   0.7069   0.7293  46.8075 258.0501
   6.000   0.8803   0.02218   0.00822  -0.0966   0.7069   0.7293  46.8075 258.0501
   6.000   0.8803   0.02218   0.00822  -0.0966   0.7069   0.7293  46.8075 258.0501
   7.000   0.9753   0.02168   0.00682  -0.0951   0.6754   0.7354  50.7286 258.7482
   7.000   0.9753   0.02168   0.00682  -0.0951   0.6754   0.7354  50.7285 258.7478
   7.000   0.9753   0.02168   0.00682  -0.0951   0.6754   0.7354  50.7285 258.7478
   7.000   0.9753   0.02168   0.00682  -0.0951   0.6754   0.7354  50.7285 258.7478
   7.000   0.9753   0.02168   0.00682  -0.0951   0.6754   0.7354  50.7285 258.7478
   8.000   1.0917   0.01971   0.00361  -0.0957   0.5559   0.7407  64.4567 259.3623
   8.000   1.0917   0.01971   0.00361  -0.0957   0.5559   0.7407  64.4571 259.3622
   8.000   1.0917   0.01971   0.00361  -0.0957   0.5559   0.7407  64.4571 259.3622
   8.000   1.0917   0.01971   0.00361  -0.0957   0.5559   0.7407  64.4571 259.3622
   8.000   1.0917   0.01971   0.00361  -0.0957   0.5559   0.7407  64.4571 259.3622
   9.000   1.0723   0.02602   0.00599  -0.0785   0.3731   0.7463  84.7132 259.9927
   9.000   1.0723   0.02602   0.00599  -0.0785   0.3731   0.7463  84.7123 259.9927
   9.000   1.0723   0.02602   0.00599  -0.0785   0.3731   0.7463  84.7123 259.9927
   9.000   1.0723   0.02602   0.00599  -0.0785   0.3731   0.7463  84.7123 259.9927
   9.000   1.0723   0.02602   0.00599  -0.0785   0.3731   0.7463  84.7123 259.9927
  10.000   1.0740   0.03232   0.00897  -0.0662   0.1807   0.7499 106.5127 260.4069
  10.000   1.0740   0.03232   0.00897  -0.0662   0.1807   0.7499 106.5133 260.4068
  10.000   1.0740   0.03232   0.00897  -0.0662   0.1807   0.7499 106.5134 260.4068
  10.000   1.0740   0.03232   0.00897  -0.0662   0.1807   0.7499 106.5134 260.4068
  10.000   1.0740   0.03232   0.00897  -0.0662   0.1807   0.7499 106.5134 260.4068
  11.000   1.1112   0.03724   0.01131  -0.0598   0.0860   0.7538 118.3275 260.8515
  11.000   1.1112   0.03724   0.01131  -0.0598   0.0860   0.7538 118.3275 260.8513
  11.000   1.1112   0.03724   0.01131  -0.0598   0.0860   0.7538 118.3275 260.8513
  11.000   1.1112   0.03724   0.01131  -0.0598   0.0860   0.7538 118.3275 260.8512
  11.000   1.1112   0.03724   0.01131  -0.0598   0.0860   0.7538 118.3275 260.8512
  12.000   1.1613   0.04163   0.01344  -0.0554   0.0480   0.7571 124.2492 261.2262
  12.000   1.1613   0.04163   0.01344  -0.0554   0.0480   0.7571 124.2497 261.2262
  12.000   1.1613   0.04163   0.01344  -0.0554   0.0480   0.7571 124.2498 261.2261
  12.000   1.1613   0.04163   0.01344  -0.0554   0.0480   0.7571 124.2498 261.2261
  12.000   1.1613   0.04163   0.01344  -0.0554   0.0480   0.7571 124.2498 261.2261
  13.000   1.1973   0.04747   0.01671  -0.0500   0.0244   0.7614 130.2925 261.7055
  13.000   1.1973   0.04747   0.01671  -0.0500   0.0244   0.7614 130.2924 261.7055
  13.000   1.1973   0.04747   0.01671  -0.0500   0.0244   0.7614 130.2924 261.7056
  13.000   1.1973   0.04747   0.01671  -0.0500   0.0244   0.7614 130.2924 261.7056
  13.000   1.1973   0.04747   0.01671  -0.0500   0.0244   0.7614 130.2924 261.7056
  14.000   1.2257   0.05447   0.02127  -0.0452   0.0199   0.7655 132.0073 262.1620
  14.000   1.2257   0.05447   0.02127  -0.0452   0.0199   0.7655 132.0073 262.1620
  14.000   1.2257   0.05447   0.02127  -0.0452   0.0199   0.7655 132.0072 262.1621
  14.000   1.2257   0.05447   0.02127  -0.0452   0.0199   0.7655 132.0072 262.1621
  14.000   1.2257   0.05447   0.02127  -0.0452   0.0199   0.7655 132.0072 262.1621
  15.000   1.2503   0.06237   0.02676  -0.0413   0.0173   0.7680 133.1650 262.4469
  15.000   1.2503   0.06237   0.02676  -0.0413   0.0173   0.7680 133.1652 262.4467
  15.000   1.2503   0.06237   0.02676  -0.0413   0.0173   0.7680 133.1653 262.4467
  15.000   1.2503   0.06237   0.02676  -0.0413   0.0173   0.7680 133.1653 262.4466
  15.000   1.2503   0.06237   0.02676  -0.0413   0.0173   0.7680 133.1653 262.4466
  16.000   1.2688   0.07141   0.03338  -0.0384   0.0155   0.7705 134.0625 262.7304
  16.000   1.2688   0.07141   0.03338  -0.0384   0.0155   0.7705 134.0623 262.7308
  16.000   1.2688   0.07140   0.03338  -0.0384   0.0155   0.7705 134.0622 262.7309
  16.000   1.2688   0.07140   0.03338  -0.0384   0.0155   0.7705 134.0622 262.7310
  16.000   1.2688   0.07140   0.03338  -0.0384   0.0155   0.7705 134.0622 262.7310
  17.000   1.2892   0.08077   0.04057  -0.0370   0.0140   0.7727 134.8392 262.9739
  17.000   1.2892   0.08077   0.04057  -0.0370   0.0140   0.7727 134.8390 262.9745
  17.000   1.2892   0.08077   0.04057  -0.0370   0.0140   0.7727 134.8390 262.9746
  17.000   1.2892   0.08077   0.04057  -0.0370   0.0140   0.7727 134.8390 262.9746
  17.000   1.2892   0.08077   0.04057  -0.0370   0.0140   0.7727 134.8390 262.9746
  18.000   1.3047   0.09091   0.04897  -0.0364   0.0129   0.7749 135.4707 263.2145
  18.000   1.3047   0.09090   0.04897  -0.0364   0.0129   0.7749 135.4705 263.2148
