  
       XFOIL         Version 6.99
  
 Calculated polar for: WORTMANN FX 2 AIRFOIL                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.375 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   0.000   0.0841   0.03332   0.02160  -0.0659   0.7611   0.6985  39.7844 254.5342
   0.000   0.0841   0.03332   0.02160  -0.0659   0.7611   0.6985  39.7844 254.5341
   0.000   0.0841   0.03332   0.02160  -0.0659   0.7611   0.6985  39.7844 254.5341
   0.000   0.0841   0.03332   0.02160  -0.0659   0.7611   0.6985  39.7844 254.5341
   0.000   0.0841   0.03332   0.02160  -0.0659   0.7611   0.6985  39.7844 254.5341
   1.000   0.2018   0.03323   0.02088  -0.0695   0.7526   0.7056  40.8789 255.3398
   1.000   0.2018   0.03323   0.02088  -0.0695   0.7526   0.7056  40.8790 255.3396
   1.000   0.2018   0.03323   0.02088  -0.0695   0.7526   0.7056  40.8790 255.3397
   1.000   0.2018   0.03323   0.02088  -0.0695   0.7526   0.7056  40.8790 255.3397
   1.000   0.2018   0.03323   0.02088  -0.0695   0.7526   0.7056  40.8790 255.3397
   2.000   0.3175   0.03305   0.02001  -0.0727   0.7433   0.7132  42.0994 256.2077
   2.000   0.3175   0.03305   0.02001  -0.0727   0.7433   0.7132  42.0994 256.2077
   2.000   0.3175   0.03305   0.02001  -0.0727   0.7433   0.7132  42.0994 256.2077
   2.000   0.3175   0.03305   0.02001  -0.0727   0.7433   0.7132  42.0994 256.2077
   2.000   0.3175   0.03305   0.02001  -0.0727   0.7433   0.7132  42.0994 256.2077
   3.000   0.4255   0.03285   0.01910  -0.0744   0.7307   0.7212  43.7333 257.1279
   3.000   0.4255   0.03285   0.01910  -0.0744   0.7307   0.7212  43.7333 257.1280
   3.000   0.4255   0.03285   0.01910  -0.0744   0.7307   0.7212  43.7333 257.1280
   3.000   0.4255   0.03285   0.01910  -0.0744   0.7307   0.7212  43.7333 257.1280
   3.000   0.4255   0.03285   0.01910  -0.0744   0.7307   0.7212  43.7333 257.1280
   4.000   0.5475   0.03204   0.01760  -0.0779   0.7222   0.7293  44.8465 258.0480
   4.000   0.5475   0.03204   0.01760  -0.0779   0.7222   0.7293  44.8465 258.0481
   4.000   0.5475   0.03204   0.01760  -0.0779   0.7222   0.7293  44.8465 258.0481
   4.000   0.5475   0.03204   0.01760  -0.0779   0.7222   0.7293  44.8465 258.0481
   4.000   0.5475   0.03204   0.01760  -0.0779   0.7222   0.7293  44.8465 258.0481
   5.000   0.6558   0.03144   0.01624  -0.0791   0.7091   0.7369  46.5225 258.9178
   5.000   0.6558   0.03144   0.01624  -0.0791   0.7091   0.7369  46.5225 258.9178
   5.000   0.6558   0.03144   0.01624  -0.0791   0.7091   0.7369  46.5225 258.9178
   5.000   0.6558   0.03144   0.01624  -0.0791   0.7091   0.7369  46.5225 258.9178
   5.000   0.6558   0.03144   0.01624  -0.0791   0.7091   0.7369  46.5225 258.9178
   6.000   0.7978   0.02795   0.01242  -0.0838   0.6990   0.7437  47.7989 259.6962
